"label","TP","FP","FN","SHD"
"alarm_0.01_1000_4_4_loglik",17,15,29,33
"alarm_0.005_1000_2_3_bde",17,15,29,33
"alarm_0.005_1000_2_4_bde",17,15,29,33
"alarm_0.005_1000_3_3_bde",17,15,29,33
"alarm_0.005_1000_3_4_bde",17,15,29,33
"alarm_0.005_1000_4_3_bde",17,15,29,33
"alarm_0.005_1000_4_4_bde",17,15,29,33
"alarm_0.005_1000_2_3_aic",17,15,29,33
"alarm_0.005_1000_2_4_aic",17,15,29,33
"alarm_0.005_1000_3_3_aic",17,15,29,33
"alarm_0.005_1000_3_4_aic",17,15,29,33
"alarm_0.005_1000_4_3_aic",17,15,29,33
"alarm_0.005_1000_4_4_aic",17,15,29,33
"alarm_0.005_1000_2_3_bic",17,15,29,33
"alarm_0.005_1000_2_4_bic",16,16,30,33
"alarm_0.005_1000_3_3_bic",16,16,30,33
"alarm_0.005_1000_3_4_bic",17,15,29,33
"alarm_0.005_1000_4_3_bic",17,15,29,33
"alarm_0.005_1000_4_4_bic",16,16,30,33
"alarm_0.005_1000_2_3_loglik",17,15,29,33
"alarm_0.005_1000_2_4_loglik",17,15,29,33
"alarm_0.005_1000_3_3_loglik",17,15,29,33
"alarm_0.005_1000_3_4_loglik",17,15,29,33
"alarm_0.005_1000_4_3_loglik",17,15,29,33
"alarm_0.005_1000_4_4_loglik",17,15,29,33
"alarm_0.05_5000_2_3_bde",17,15,29,33
"alarm_0.05_5000_2_4_bde",17,15,29,33
"alarm_0.05_5000_3_3_bde",17,15,29,33
"alarm_0.05_5000_3_4_bde",17,15,29,33
"alarm_0.05_5000_4_3_bde",17,15,29,33
"alarm_0.05_5000_4_4_bde",17,15,29,33
"alarm_0.05_5000_2_3_aic",17,15,29,33
"alarm_0.05_5000_2_4_aic",17,15,29,33
"alarm_0.05_5000_3_3_aic",17,15,29,33
"alarm_0.05_5000_3_4_aic",17,15,29,33
"alarm_0.05_5000_4_3_aic",17,15,29,33
"alarm_0.05_5000_4_4_aic",17,15,29,33
"alarm_0.05_5000_2_3_bic",17,15,29,33
"alarm_0.05_5000_2_4_bic",16,16,30,33
"alarm_0.05_5000_3_3_bic",16,16,30,33
"alarm_0.05_5000_3_4_bic",17,15,29,33
"alarm_0.05_5000_4_3_bic",17,15,29,33
"alarm_0.05_5000_4_4_bic",16,16,30,33
"alarm_0.05_5000_2_3_loglik",17,15,29,33
"alarm_0.05_5000_2_4_loglik",17,15,29,33
"alarm_0.05_5000_3_3_loglik",17,15,29,33
"alarm_0.05_5000_3_4_loglik",17,15,29,33
"alarm_0.05_5000_4_3_loglik",17,15,29,33
"alarm_0.05_5000_4_4_loglik",17,15,29,33
"alarm_0.01_5000_2_3_bde",17,15,29,33
"alarm_0.01_5000_2_4_bde",17,15,29,33
"alarm_0.01_5000_3_3_bde",17,15,29,33
"alarm_0.01_5000_3_4_bde",17,15,29,33
"alarm_0.01_5000_4_3_bde",17,15,29,33
"alarm_0.01_5000_4_4_bde",17,15,29,33
"alarm_0.01_5000_2_3_aic",17,15,29,33
"alarm_0.01_5000_2_4_aic",17,15,29,33
"alarm_0.01_5000_3_3_aic",17,15,29,33
"alarm_0.01_5000_3_4_aic",17,15,29,33
"alarm_0.01_5000_4_3_aic",17,15,29,33
"alarm_0.01_5000_4_4_aic",17,15,29,33
"alarm_0.01_5000_2_3_bic",17,15,29,33
"alarm_0.01_5000_2_4_bic",16,16,30,33
"alarm_0.01_5000_3_3_bic",16,16,30,33
"alarm_0.01_5000_3_4_bic",17,15,29,33
"alarm_0.01_5000_4_3_bic",17,15,29,33
"alarm_0.01_5000_4_4_bic",16,16,30,33
"alarm_0.01_5000_2_3_loglik",17,15,29,33
"alarm_0.01_5000_2_4_loglik",17,15,29,33
"alarm_0.01_5000_3_3_loglik",17,15,29,33
"alarm_0.01_5000_3_4_loglik",17,15,29,33
"alarm_0.01_5000_4_3_loglik",17,15,29,33
"alarm_0.01_5000_4_4_loglik",17,15,29,33
"alarm_0.005_5000_2_3_bde",17,15,29,33
"alarm_0.005_5000_2_4_bde",17,15,29,33
"alarm_0.005_5000_3_3_bde",17,15,29,33
"alarm_0.005_5000_3_4_bde",17,15,29,33
"alarm_0.005_5000_4_3_bde",17,15,29,33
"alarm_0.005_5000_4_4_bde",17,15,29,33
"alarm_0.005_5000_2_3_aic",17,15,29,33
"alarm_0.005_5000_2_4_aic",17,15,29,33
"alarm_0.005_5000_3_3_aic",17,15,29,33
"alarm_0.005_5000_3_4_aic",17,15,29,33
"alarm_0.005_5000_4_3_aic",17,15,29,33
"alarm_0.005_5000_4_4_aic",17,15,29,33
"alarm_0.005_5000_2_3_bic",17,15,29,33
"alarm_0.005_5000_2_4_bic",16,16,30,33
"alarm_0.005_5000_3_3_bic",16,16,30,33
"alarm_0.005_5000_3_4_bic",17,15,29,33
"alarm_0.005_5000_4_3_bic",17,15,29,33
"alarm_0.005_5000_4_4_bic",16,16,30,33
"alarm_0.005_5000_2_3_loglik",17,15,29,33
"alarm_0.005_5000_2_4_loglik",17,15,29,33
"alarm_0.005_5000_3_3_loglik",17,15,29,33
"alarm_0.005_5000_3_4_loglik",17,15,29,33
"alarm_0.005_5000_4_3_loglik",17,15,29,33
"alarm_0.005_5000_4_4_loglik",17,15,29,33
"alarm_0.05_10000_2_3_bde",17,15,29,33
"alarm_0.05_10000_2_4_bde",17,15,29,33
"alarm_0.05_10000_3_3_bde",17,15,29,33
"alarm_0.05_10000_3_4_bde",17,15,29,33
"alarm_0.05_10000_4_3_bde",17,15,29,33
"alarm_0.05_10000_4_4_bde",17,15,29,33
"alarm_0.05_10000_2_3_aic",17,15,29,33
"alarm_0.05_10000_2_4_aic",17,15,29,33
"alarm_0.05_10000_3_3_aic",17,15,29,33
"alarm_0.05_10000_3_4_aic",17,15,29,33
"alarm_0.05_10000_4_3_aic",17,15,29,33
"alarm_0.05_10000_4_4_aic",17,15,29,33
"alarm_0.05_10000_2_3_bic",17,15,29,33
"alarm_0.05_10000_2_4_bic",16,16,30,33
"alarm_0.05_10000_3_3_bic",16,16,30,33
"alarm_0.05_10000_3_4_bic",17,15,29,33
"alarm_0.05_10000_4_3_bic",17,15,29,33
"alarm_0.05_10000_4_4_bic",16,16,30,33
"alarm_0.05_10000_2_3_loglik",17,15,29,33
"alarm_0.05_10000_2_4_loglik",17,15,29,33
"alarm_0.05_10000_3_3_loglik",17,15,29,33
"alarm_0.05_10000_3_4_loglik",17,15,29,33
"alarm_0.05_10000_4_3_loglik",17,15,29,33
"alarm_0.05_10000_4_4_loglik",17,15,29,33
"alarm_0.01_10000_2_3_bde",17,15,29,33
"alarm_0.01_10000_2_4_bde",17,15,29,33
"alarm_0.01_10000_3_3_bde",17,15,29,33
"alarm_0.01_10000_3_4_bde",17,15,29,33
"alarm_0.01_10000_4_3_bde",17,15,29,33
"alarm_0.01_10000_4_4_bde",17,15,29,33
"alarm_0.01_10000_2_3_aic",17,15,29,33
"alarm_0.01_10000_2_4_aic",17,15,29,33
"alarm_0.01_10000_3_3_aic",17,15,29,33
"alarm_0.01_10000_3_4_aic",17,15,29,33
"alarm_0.01_10000_4_3_aic",17,15,29,33
"alarm_0.01_10000_4_4_aic",17,15,29,33
"alarm_0.01_10000_2_3_bic",17,15,29,33
"alarm_0.01_10000_2_4_bic",16,16,30,33
"alarm_0.01_10000_3_3_bic",16,16,30,33
"alarm_0.01_10000_3_4_bic",17,15,29,33
"alarm_0.01_10000_4_3_bic",17,15,29,33
"alarm_0.01_10000_4_4_bic",16,16,30,33
"alarm_0.01_10000_2_3_loglik",17,15,29,33
"alarm_0.01_10000_2_4_loglik",17,15,29,33
"alarm_0.01_10000_3_3_loglik",17,15,29,33
"alarm_0.01_10000_3_4_loglik",17,15,29,33
"alarm_0.01_10000_4_3_loglik",17,15,29,33
"alarm_0.01_10000_4_4_loglik",17,15,29,33
"alarm_0.005_10000_2_3_bde",17,15,29,33
"alarm_0.005_10000_2_4_bde",17,15,29,33
"alarm_0.005_10000_3_3_bde",17,15,29,33
"alarm_0.005_10000_3_4_bde",17,15,29,33
"alarm_0.005_10000_4_3_bde",17,15,29,33
"alarm_0.005_10000_4_4_bde",17,15,29,33
"alarm_0.005_10000_2_3_aic",17,15,29,33
"alarm_0.005_10000_2_4_aic",17,15,29,33
"alarm_0.005_10000_3_3_aic",17,15,29,33
"alarm_0.005_10000_3_4_aic",17,15,29,33
"alarm_0.005_10000_4_3_aic",17,15,29,33
"alarm_0.005_10000_4_4_aic",17,15,29,33
"alarm_0.005_10000_2_3_bic",17,15,29,33
"alarm_0.005_10000_2_4_bic",16,16,30,33
"alarm_0.005_10000_3_3_bic",16,16,30,33
"alarm_0.005_10000_3_4_bic",17,15,29,33
"alarm_0.005_10000_4_3_bic",17,15,29,33
"alarm_0.005_10000_4_4_bic",16,16,30,33
"alarm_0.005_10000_2_3_loglik",17,15,29,33
"alarm_0.005_10000_2_4_loglik",17,15,29,33
"alarm_0.005_10000_3_3_loglik",17,15,29,33
"alarm_0.005_10000_3_4_loglik",17,15,29,33
"alarm_0.005_10000_4_3_loglik",17,15,29,33
"alarm_0.005_10000_4_4_loglik",17,15,29,33
"alarm_0.05_15000_2_3_bde",17,15,29,33
"alarm_0.05_15000_2_4_bde",17,15,29,33
"alarm_0.05_15000_3_3_bde",17,15,29,33
"alarm_0.05_15000_3_4_bde",17,15,29,33
"alarm_0.05_15000_4_3_bde",17,15,29,33
"alarm_0.05_15000_4_4_bde",17,15,29,33
"alarm_0.05_15000_2_3_aic",17,15,29,33
"alarm_0.05_15000_2_4_aic",17,15,29,33
"alarm_0.05_15000_3_3_aic",17,15,29,33
"alarm_0.05_15000_3_4_aic",17,15,29,33
"alarm_0.05_15000_4_3_aic",17,15,29,33
"alarm_0.05_15000_4_4_aic",17,15,29,33
"alarm_0.05_15000_2_3_bic",17,15,29,33
"alarm_0.05_15000_2_4_bic",16,16,30,33
"alarm_0.05_15000_3_3_bic",16,16,30,33
"alarm_0.05_15000_3_4_bic",17,15,29,33
"alarm_0.05_15000_4_3_bic",17,15,29,33
"alarm_0.05_15000_4_4_bic",16,16,30,33
"alarm_0.05_15000_2_3_loglik",17,15,29,33
"alarm_0.05_15000_2_4_loglik",17,15,29,33
"alarm_0.05_15000_3_3_loglik",17,15,29,33
"alarm_0.05_15000_3_4_loglik",17,15,29,33
"alarm_0.05_15000_4_3_loglik",17,15,29,33
"alarm_0.05_15000_4_4_loglik",17,15,29,33
"alarm_0.01_15000_2_3_bde",17,15,29,33
"alarm_0.01_15000_2_4_bde",17,15,29,33
"alarm_0.01_15000_3_3_bde",17,15,29,33
"alarm_0.01_15000_3_4_bde",17,15,29,33
"alarm_0.01_15000_4_3_bde",17,15,29,33
"alarm_0.01_15000_4_4_bde",17,15,29,33
"alarm_0.01_15000_2_3_aic",17,15,29,33
"alarm_0.01_15000_2_4_aic",17,15,29,33
"alarm_0.01_15000_3_3_aic",17,15,29,33
"alarm_0.01_15000_3_4_aic",17,15,29,33
"alarm_0.01_15000_4_3_aic",17,15,29,33
"alarm_0.01_15000_4_4_aic",17,15,29,33
"alarm_0.01_15000_2_3_bic",17,15,29,33
"alarm_0.01_15000_2_4_bic",16,16,30,33
"alarm_0.01_15000_3_3_bic",16,16,30,33
"alarm_0.01_15000_3_4_bic",17,15,29,33
"alarm_0.01_15000_4_3_bic",17,15,29,33
"alarm_0.01_15000_4_4_bic",16,16,30,33
"alarm_0.01_15000_2_3_loglik",17,15,29,33
"alarm_0.01_15000_2_4_loglik",17,15,29,33
"alarm_0.01_15000_3_3_loglik",17,15,29,33
"alarm_0.01_15000_3_4_loglik",17,15,29,33
"alarm_0.01_15000_4_3_loglik",17,15,29,33
"alarm_0.01_15000_4_4_loglik",17,15,29,33
"alarm_0.005_15000_2_3_bde",17,15,29,33
"alarm_0.005_15000_2_4_bde",17,15,29,33
"alarm_0.005_15000_3_3_bde",17,15,29,33
"alarm_0.005_15000_3_4_bde",17,15,29,33
"alarm_0.005_15000_4_3_bde",17,15,29,33
"alarm_0.005_15000_4_4_bde",17,15,29,33
"alarm_0.005_15000_2_3_aic",17,15,29,33
"alarm_0.005_15000_2_4_aic",17,15,29,33
"alarm_0.005_15000_3_3_aic",17,15,29,33
"alarm_0.005_15000_3_4_aic",17,15,29,33
"alarm_0.005_15000_4_3_aic",17,15,29,33
"alarm_0.005_15000_4_4_aic",17,15,29,33
"alarm_0.005_15000_2_3_bic",17,15,29,33
"alarm_0.005_15000_2_4_bic",16,16,30,33
"alarm_0.005_15000_3_3_bic",16,16,30,33
"alarm_0.005_15000_3_4_bic",17,15,29,33
"alarm_0.005_15000_4_3_bic",17,15,29,33
"alarm_0.005_15000_4_4_bic",16,16,30,33
"alarm_0.005_15000_2_3_loglik",17,15,29,33
"alarm_0.005_15000_2_4_loglik",17,15,29,33
"alarm_0.005_15000_3_3_loglik",17,15,29,33
"alarm_0.005_15000_3_4_loglik",17,15,29,33
"alarm_0.005_15000_4_3_loglik",17,15,29,33
"alarm_0.005_15000_4_4_loglik",17,15,29,33
"alarm_0.05_20000_2_3_bde",17,15,29,33
"alarm_0.05_20000_2_4_bde",17,15,29,33
"alarm_0.05_20000_3_3_bde",17,15,29,33
"alarm_0.05_20000_3_4_bde",17,15,29,33
"alarm_0.05_20000_4_3_bde",17,15,29,33
"alarm_0.05_20000_4_4_bde",17,15,29,33
"alarm_0.05_20000_2_3_aic",17,15,29,33
"alarm_0.05_20000_2_4_aic",17,15,29,33
"alarm_0.05_20000_3_3_aic",17,15,29,33
"alarm_0.05_20000_3_4_aic",17,15,29,33
"alarm_0.05_20000_4_3_aic",17,15,29,33
"alarm_0.05_20000_4_4_aic",17,15,29,33
"alarm_0.05_20000_2_3_bic",17,15,29,33
"alarm_0.05_20000_2_4_bic",16,16,30,33
"alarm_0.05_20000_3_3_bic",16,16,30,33
"alarm_0.05_20000_3_4_bic",17,15,29,33
"alarm_0.05_20000_4_3_bic",17,15,29,33
"alarm_0.05_20000_4_4_bic",16,16,30,33
"alarm_0.05_20000_2_3_loglik",17,15,29,33
"alarm_0.05_20000_2_4_loglik",17,15,29,33
"alarm_0.05_20000_3_3_loglik",17,15,29,33
"alarm_0.05_20000_3_4_loglik",17,15,29,33
"alarm_0.05_20000_4_3_loglik",17,15,29,33
"alarm_0.05_20000_4_4_loglik",17,15,29,33
"alarm_0.01_20000_2_3_bde",17,15,29,33
"alarm_0.01_20000_2_4_bde",17,15,29,33
"alarm_0.01_20000_3_3_bde",17,15,29,33
"alarm_0.01_20000_3_4_bde",17,15,29,33
"alarm_0.01_20000_4_3_bde",17,15,29,33
"alarm_0.01_20000_4_4_bde",17,15,29,33
"alarm_0.01_20000_2_3_aic",17,15,29,33
"alarm_0.01_20000_2_4_aic",17,15,29,33
"alarm_0.01_20000_3_3_aic",17,15,29,33
"alarm_0.01_20000_3_4_aic",17,15,29,33
"alarm_0.01_20000_4_3_aic",17,15,29,33
"alarm_0.01_20000_4_4_aic",17,15,29,33
"alarm_0.01_20000_2_3_bic",17,15,29,33
"alarm_0.01_20000_2_4_bic",16,16,30,33
"alarm_0.01_20000_3_3_bic",16,16,30,33
"alarm_0.01_20000_3_4_bic",17,15,29,33
"alarm_0.01_20000_4_3_bic",17,15,29,33
"alarm_0.01_20000_4_4_bic",16,16,30,33
"alarm_0.01_20000_2_3_loglik",17,15,29,33
"alarm_0.01_20000_2_4_loglik",17,15,29,33
"alarm_0.01_20000_3_3_loglik",17,15,29,33
"alarm_0.01_20000_3_4_loglik",17,15,29,33
"alarm_0.01_20000_4_3_loglik",17,15,29,33
"alarm_0.01_20000_4_4_loglik",17,15,29,33
"alarm_0.005_20000_2_3_bde",17,15,29,33
"alarm_0.005_20000_2_4_bde",17,15,29,33
"alarm_0.005_20000_3_3_bde",17,15,29,33
"alarm_0.005_20000_3_4_bde",17,15,29,33
"alarm_0.005_20000_4_3_bde",17,15,29,33
"alarm_0.005_20000_4_4_bde",17,15,29,33
"alarm_0.005_20000_2_3_aic",17,15,29,33
"alarm_0.005_20000_2_4_aic",17,15,29,33
"alarm_0.005_20000_3_3_aic",17,15,29,33
"alarm_0.005_20000_3_4_aic",17,15,29,33
"alarm_0.005_20000_4_3_aic",17,15,29,33
"alarm_0.005_20000_4_4_aic",17,15,29,33
"alarm_0.005_20000_2_3_bic",17,15,29,33
"alarm_0.005_20000_2_4_bic",16,16,30,33
"alarm_0.005_20000_3_3_bic",16,16,30,33
"alarm_0.005_20000_3_4_bic",17,15,29,33
"alarm_0.005_20000_4_3_bic",17,15,29,33
"alarm_0.005_20000_4_4_bic",16,16,30,33
"alarm_0.005_20000_2_3_loglik",17,15,29,33
"alarm_0.005_20000_2_4_loglik",17,15,29,33
"alarm_0.005_20000_3_3_loglik",17,15,29,33
"alarm_0.005_20000_3_4_loglik",17,15,29,33
"alarm_0.005_20000_4_3_loglik",17,15,29,33
"alarm_0.005_20000_4_4_loglik",17,15,29,33
